"id","name","year","porjaay","section","number","raag","taal","swaralipikar"
02128,"এ ভাঙা সুখের মাঝে নয়নজলে",1888,গীতিনাট্য ও নৃত্যনাট্য,মায়ার খেলা,59,খট-ভৈরবী,ঝাঁপতাল,ইন্দিরা দেবী
02129,"যদি কেহ নাহি চায় আমি লইব",1888,গীতিনাট্য ও নৃত্যনাট্য,মায়ার খেলা,60,রামকেলি,কাহারবা,ইন্দিরা দেবী
02130,"দুখের মিলন টুটিবার নয়-",1884,গীতিনাট্য ও নৃত্যনাট্য,মায়ার খেলা,61,ভৈরবী,ঝাঁপতাল,অনুল্লিখিত; ইন্দিরা দেবী
02131,"কেন এলি রে, ভালোবাসিলি, ভালোবাসা পেলি নে।",1885,গীতিনাট্য ও নৃত্যনাট্য,মায়ার খেলা,62,ভৈরবী,ঝাঁপতাল,ইন্দিরা দেবী
02132,"এরা সুখের লাগি চাহে প্রেম, প্রেম মেলে না",1888,গীতিনাট্য ও নৃত্যনাট্য,মায়ার খেলা,63,বিভাস-কীর্তন,দাদরা,ইন্দিরা দেবী
02133,"বেলা যে চলে যায়, ডুবিল রবি।",1882,গীতিনাট্য ও নৃত্যনাট্য,কালমৃগয়া,1,মিশ্র ভূপালী,ঝাঁপতাল,ইন্দিরা দেবী
02134,"ও ভাই, দেখে যা, কত ফুল তুলেছি।",1882,গীতিনাট্য ও নৃত্যনাট্য,কালমৃগয়া,2,NA,ত্রিতাল,ইন্দিরা দেবী
02135,"ও দেখবি রে ভাই, আয় রে ছুটে",1882,গীতিনাট্য ও নৃত্যনাট্য,কালমৃগয়া,3,NA,খেমটা,ইন্দিরা দেবী
02136,"কাল সকালে উঠব মোরা",1882,গীতিনাট্য ও নৃত্যনাট্য,কালমৃগয়া,4,NA,খেমটা,ইন্দিরা দেবী
02137,"সমুখেতে বহিছে তটিনী",1882,গীতিনাট্য ও নৃত্যনাট্য,কালমৃগয়া,5,মিশ্র কাফি,ত্রিতাল,জ্যোতিরিন্দ্রনাথ ঠাকুর; ইন্দিরা দেবী
02138,"ফুলে ফুলে ঢ'লে ঢ'লে বহে কিবা মৃদু বায়",1882,গীতিনাট্য ও নৃত্যনাট্য,কালমৃগয়া,6,NA,দাদরা,জ্যোতিরিন্দ্রনাথ ঠাকুর; ইন্দিরা দেবী
02139,"নেহারো, লো সহচরী",1882,গীতিনাট্য ও নৃত্যনাট্য,কালমৃগয়া,7,ছায়ানট,ত্রিতাল,ইন্দিরা দেবী
02140,"জল এনে দে, রে বাছা, তৃষিত কাতরে।",1882,গীতিনাট্য ও নৃত্যনাট্য,কালমৃগয়া,8,দেশ,ঝাঁপতাল,প্রতিভা দেবী; ইন্দিরা দেবী
02141,"না, না, কাজ নাই, যেয়ো না বাছা-",1882,গীতিনাট্য ও নৃত্যনাট্য,কালমৃগয়া,9,দেশ,ত্রিতাল,প্রতিভা দেবী; ইন্দিরা দেবী
02142,"আমা-তরে অকারণে, ওগো পিতা, ভেবো না।",1882,গীতিনাট্য ও নৃত্যনাট্য,কালমৃগয়া,10,খাম্বাজ,ত্রিতাল,প্রতিভা দেবী; ইন্দিরা দেবী
02143,"সঘন ঘন ছাইল গগন ঘনাইয়া",1882,গীতিনাট্য ও নৃত্যনাট্য,কালমৃগয়া,11,মেঘমল্লার,ত্রিতাল,জ্যোতিরিন্দ্রনাথ ঠাকুর; ইন্দিরা দেবী
02144,"ঝম্‌ ঝম্‌ ঘন ঘন রে বরষে",1882,গীতিনাট্য ও নৃত্যনাট্য,কালমৃগয়া,12,মল্লার,ত্রিতাল,দিনেন্দ্রনাথ ঠাকুর; ইন্দিরা দেবী
02145,"আয় লো সজনী, সবে মিলে--",1882,গীতিনাট্য ও নৃত্যনাট্য,কালমৃগয়া,13,মল্লার,ত্রিতাল,জ্যোতিরিন্দ্রনাথ ঠাকুর; ইন্দিরা দেবী
02146,"কী ঘোর নিশীথ, নীরব ধরা",1882,গীতিনাট্য ও নৃত্যনাট্য,কালমৃগয়া,14,গারা,ত্রিতাল,ইন্দিরা দেবী
02147,"মানা না মানিলি, তবুও চলিলি-",1882,গীতিনাট্য ও নৃত্যনাট্য,কালমৃগয়া,15,NA,ত্রিতাল,ইন্দিরা দেবী
02148,"বনে বনে সবে মিলে চলো হো",1882,গীতিনাট্য ও নৃত্যনাট্য,কালমৃগয়া,16,ইমন-ভূপালী,কাহারবা,দিনেন্দ্রনাথ ঠাকুর; ইন্দিরা দেবী
02149,"জয়তি জয় জয় রাজন্‌, বন্দি তোমারে-",1882,গীতিনাট্য ও নৃত্যনাট্য,কালমৃগয়া,17,দেশ মল্লার,কাহারবা,ইন্দিরা দেবী
02150,"গহনে গহনে যা রে তোরা-",1882,গীতিনাট্য ও নৃত্যনাট্য,কালমৃগয়া,18,বাহার,দাদরা,দিনেন্দ্রনাথ ঠাকুর; ইন্দিরা দেবী
02151,"চল্‌ চল্‌ ভাই",1882,গীতিনাট্য ও নৃত্যনাট্য,কালমৃগয়া,19,ভূপালী,কাহারবা,দিনেন্দ্রনাথ ঠাকুর; ইন্দিরা দেবী
02152,"প্রাণ নিয়ে তো সটকেছি রে",1882,গীতিনাট্য ও নৃত্যনাট্য,কালমৃগয়া,20,দেশ মল্লার,দাদরা,দিনেন্দ্রনাথ ঠাকুর; ইন্দিরা দেবী
02153,"ঠাকুরমশয়, দেরি না সয়",1882,গীতিনাট্য ও নৃত্যনাট্য,কালমৃগয়া,21,মিশ্র শঙ্করা,একতাল,দিনেন্দ্রনাথ ঠাকুর; ইন্দিরা দেবী
02154,"আঃ বেঁচেছি এখন।",1882,গীতিনাট্য ও নৃত্যনাট্য,কালমৃগয়া,22,কাফি,কাহারবা-দাদরা,দিনেন্দ্রনাথ ঠাকুর; ইন্দিরা দেবী
02155,"এনেছি মোরা এনেছি মোরা",1882,গীতিনাট্য ও নৃত্যনাট্য,কালমৃগয়া,23,ইমন-ভূপালী (ছায়া),দাদরা,দিনেন্দ্রনাথ ঠাকুর; ইন্দিরা দেবী
02156,"কে এল আজি এ ঘোর নিশীথে",1882,গীতিনাট্য ও নৃত্যনাট্য,কালমৃগয়া,24,দেশ মল্লার,তেওরা,দিনেন্দ্রনাথ ঠাকুর; ইন্দিরা দেবী
02157,"না জানি কোথা এলুম, এ যে ঘোর বন।",1882,গীতিনাট্য ও নৃত্যনাট্য,কালমৃগয়া,25,নট-খাম্বাজ,ত্রিতাল,ইন্দিরা দেবী
02158,"কী করিনু হায়!",1882,গীতিনাট্য ও নৃত্যনাট্য,কালমৃগয়া,26,বেহাগ-খাম্বাজ,আড়াঠেকা,ইন্দিরা দেবী
